%x	Ca(CO3)@	Ca(HCO3)+	Ca+2	CaOH+	Mg(CO3)@	Mg(HCO3)+	Mg+2	MgOH+	CO2@	CO3-2	HCO3-	CH4@	ClO4-	Cl-	H2@	O2@	OH-	H+	H2O@	CO2	CH4	H2	O2	Cal	Dis-Dol	Sn
0.11000000000000001	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.115	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.12000000000000002	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.12500000000000006	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.13000000000000006	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.13500000000000006	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.14000000000000004	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.14500000000000002	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.15000000000000002	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.15500000000000005	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.16000000000000006	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.16500000000000004	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.17000000000000004	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.17500000000000007	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.18000000000000005	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.18500000000000005	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.19000000000000003	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.19500000000000003	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.20000000000000007	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.20500000000000004	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.21000000000000005	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.21500000000000002	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.22000000000000003	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.22500000000000006	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.23	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.23500000000000004	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.24000000000000005	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.24500000000000008	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.2500000000000001	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.25500000000000006	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.26000000000000006	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.26500000000000007	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.2700000000000001	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.2750000000000001	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.28	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.2850000000000001	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.2900000000000001	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.2950000000000001	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.30000000000000004	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.30500000000000005	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.3100000000000001	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
